version,subject,condition,stim_set,total_choices,gini,entropy,max_choice,choice,choice_num
2C,p507,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2C,p507,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2C,p507,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p507,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2C,p507,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p507,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p507,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p507,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,3
2C,p508,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2C,p508,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,0
2C,p508,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p508,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2C,p508,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p508,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p508,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2C,p508,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p509,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p509,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p509,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p509,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p509,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p509,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p509,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p509,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p510,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p510,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p510,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2C,p510,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p510,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p510,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p510,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2C,p510,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2C,p511,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p511,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p511,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p511,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p511,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p511,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p511,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p511,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p513,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p513,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p513,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p513,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p513,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p513,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p513,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p513,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p514,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p514,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p514,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,3
2C,p514,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p514,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p514,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p514,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2C,p514,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2C,p515,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2C,p515,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p515,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p515,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p515,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2C,p515,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p515,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p515,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2C,p516,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p516,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2C,p516,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2C,p516,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2C,p516,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p516,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2C,p516,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p516,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p517,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p517,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p517,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p517,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p517,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2C,p517,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p517,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p517,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p518,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p518,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p518,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p518,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p518,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p518,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p518,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p518,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p519,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p519,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p519,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p519,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p519,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2C,p519,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,1
2C,p519,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2C,p519,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,2
2C,p520,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2C,p520,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2C,p520,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p520,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,0
2C,p520,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p520,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p520,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p520,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p521,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p521,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p521,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p521,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p521,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p521,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p521,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p521,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p522,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p522,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p522,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p522,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p522,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2C,p522,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p522,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2C,p522,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p523,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p523,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p523,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p523,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p523,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p523,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p523,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p523,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p524,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p524,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p524,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p524,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p524,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p524,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p524,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p524,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p525,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2C,p525,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2C,p525,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p525,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2C,p525,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p525,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2C,p525,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p525,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2C,p526,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p526,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p526,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p526,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p526,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p526,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2C,p526,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p526,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p527,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p527,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p527,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p527,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p527,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p527,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2C,p527,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p527,passive,2,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p528,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p528,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2C,p528,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p528,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p528,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p528,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p528,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p528,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p529,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p529,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2C,p529,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p529,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p529,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p529,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p529,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p529,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p530,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,3
2C,p530,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,1
2C,p530,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p530,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p530,passive,2,6,0.3333333333333333,1.0986122886681096,2,choice1_num,2
2C,p530,passive,2,6,0.3333333333333333,1.0986122886681096,2,choice2_num,0
2C,p530,passive,2,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p530,passive,2,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2C,p531,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p531,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p531,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p531,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p531,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p531,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p531,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p531,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p532,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p532,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p532,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p532,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p532,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p532,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p532,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p532,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p533,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice1_num,1
2C,p533,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice2_num,3
2C,p533,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice3_num,1
2C,p533,passive,1,6,0.3333333333333333,1.2424533248940002,3,choice4_num,1
2C,p533,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p533,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p533,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p533,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p534,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p534,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2C,p534,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,0
2C,p534,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2C,p534,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2C,p534,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p534,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2C,p534,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2C,p535,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p535,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2C,p535,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p535,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2C,p535,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p535,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2C,p535,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,3
2C,p535,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2C,p536,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice1_num,0
2C,p536,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice2_num,2
2C,p536,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice3_num,2
2C,p536,passive,1,6,0.3333333333333333,1.0986122886681096,2,choice4_num,2
2C,p536,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p536,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,3
2C,p536,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p536,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,0
2C,p537,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p537,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p537,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p537,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p537,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p537,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p537,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p537,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p538,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p538,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p538,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p538,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p538,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p538,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p538,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p538,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p539,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p539,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p539,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p539,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p539,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p539,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p539,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p539,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p540,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p540,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p540,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p540,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p540,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p540,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p540,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p540,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p541,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,0
2C,p541,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,2
2C,p541,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p541,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p541,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p541,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p541,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p541,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p542,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p542,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p542,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p542,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p542,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p542,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p542,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p542,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p543,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice1_num,2
2C,p543,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2C,p543,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice3_num,1
2C,p543,passive,1,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p543,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,1
2C,p543,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2C,p543,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,2
2C,p543,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,3
2C,p544,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p544,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p544,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p544,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p544,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p544,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p544,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p544,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p545,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p545,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p545,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p545,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p545,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p545,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p545,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p545,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p546,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p546,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p546,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p546,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p546,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice1_num,3
2C,p546,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice2_num,0
2C,p546,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice3_num,2
2C,p546,passive,2,6,0.5555555555555557,1.0114042647073518,3,choice4_num,1
2C,p547,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p547,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p547,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p547,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p547,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p547,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p547,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p547,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p548,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p548,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p548,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p548,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
2C,p548,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p548,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p548,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p548,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p549,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p549,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p549,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p549,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p549,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice1_num,1
2C,p549,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice2_num,1
2C,p549,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice3_num,2
2C,p549,passive,2,6,0.22222222222222232,1.3296613488547582,2,choice4_num,2
2C,p550,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice1_num,2
2C,p550,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice2_num,2
2C,p550,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice3_num,1
2C,p550,passive,1,6,0.22222222222222232,1.3296613488547582,2,choice4_num,1
